class_id,predict_date,predict_quantity
103507,201711,251.54898071289062
124140,201711,62.10493469238281
125403,201711,103.37952423095703
136916,201711,83.75337219238281
169673,201711,99.08682250976562
175962,201711,138.89413452148438
178529,201711,77.52989196777344
186250,201711,109.03234100341797
194201,201711,189.8074951171875
194450,201711,84.76034545898438
198427,201711,59.693603515625
206765,201711,996.7018432617188
209945,201711,97.3359603881836
219195,201711,118.10006713867188
221795,201711,132.17910766601562
245609,201711,123.78141021728516
248352,201711,224.34788513183594
249875,201711,25.2469425201416
250658,201711,116.12298583984375
265980,201711,65.30280303955078
270690,201711,113.02167510986328
281301,201711,356.47760009765625
281792,201711,132.64505004882812
289386,201711,83.54818725585938
289403,201711,89.69039916992188
290854,201711,79.90850067138672
291086,201711,229.25665283203125
291514,201711,71.46678161621094
302513,201711,82.66349029541016
304458,201711,85.32994079589844
308913,201711,130.76419067382812
321683,201711,327.5159606933594
340175,201711,102.27821350097656
347384,201711,1305.2735595703125
348641,201711,164.81430053710938
349023,201711,422.7765808105469
350259,201711,124.80775451660156
354068,201711,130.7520294189453
356986,201711,97.56414031982422
359378,201711,82.58750915527344
360648,201711,83.16435241699219
376193,201711,82.45169067382812
378356,201711,96.30950164794922
378536,201711,36.45607376098633
379265,201711,145.97793579101562
379876,201711,22.328392028808594
384924,201711,226.7322998046875
392593,201711,86.49207305908203
395234,201711,7.392730712890625
401052,201711,83.99310302734375
409854,201711,263.42852783203125
412240,201711,57.9519157409668
416749,201711,74.59396362304688
417803,201711,80.87466430664062
425432,201711,444.5231018066406
436105,201711,117.88328552246094
437063,201711,97.6397705078125
437598,201711,106.90113830566406
453752,201711,101.70999908447266
468392,201711,86.76012420654297
472603,201711,28.294118881225586
475895,201711,116.85877227783203
481950,201711,80.00077056884766
482497,201711,127.3166732788086
492952,201711,74.71114349365234
496459,201711,112.27312469482422
501564,201711,95.23460388183594
510309,201711,78.63013458251953
516750,201711,45.6818962097168
526401,201711,71.48388671875
527765,201711,56.81199645996094
527809,201711,78.6469955444336
540712,201711,126.31402587890625
559132,201711,77.72076416015625
560265,201711,88.49103546142578
569154,201711,138.52285766601562
576298,201711,87.89928436279297
580470,201711,164.45816040039062
580634,201711,79.0665283203125
587678,201711,101.6219482421875
591790,201711,80.76581573486328
597927,201711,246.9977264404297
603972,201711,134.836181640625
612523,201711,59.42764663696289
614059,201711,84.49990844726562
619401,201711,93.26492309570312
621073,201711,200.35047912597656
628041,201711,144.8055419921875
649213,201711,76.58727264404297
651347,201711,77.59845733642578
651782,201711,88.78562927246094
653436,201711,205.77484130859375
654134,201711,252.45086669921875
671482,201711,91.6036605834961
682651,201711,152.04957580566406
683364,201711,64.98096466064453
687270,201711,179.36236572265625
692703,201711,112.56343841552734
693436,201711,75.05667877197266
713651,201711,79.69770050048828
714150,201711,118.6152572631836
714152,201711,171.8794403076172
714860,201711,175.24728393554688
725137,201711,85.30067443847656
732758,201711,95.74882507324219
735971,201711,728.7880859375
736094,201711,128.5043182373047
739296,201711,209.1435089111328
741152,201711,177.31072998046875
743957,201711,178.92347717285156
745137,201711,139.09228515625
750340,201711,86.67642974853516
760412,201711,66.21456909179688
786351,201711,106.3473892211914
789290,201711,71.57501983642578
810398,201711,116.97239685058594
815230,201711,101.88033294677734
819061,201711,195.87551879882812
842246,201711,102.30673217773438
851857,201711,84.55294799804688
854079,201711,87.66651916503906
854548,201711,95.23460388183594
861459,201711,137.77593994140625
871642,201711,93.55659484863281
872180,201711,96.64659881591797
883691,201711,137.82887268066406
890189,201711,546.6650390625
905061,201711,72.97531127929688
905745,201711,107.28291320800781
914348,201711,141.6925506591797
923841,201711,268.3984069824219
924154,201711,319.6413269042969
948936,201711,86.0499496459961
950264,201711,509.8148193359375
953842,201711,401.427001953125
961362,201711,74.97431182861328
961962,201711,137.88584899902344
963845,201711,111.13031768798828
973106,201711,70.8304443359375
978089,201711,83.30569458007812
